SWBM_id	subws_ID	SWBM_LU	SWBM_IRR	MF_Area_m2	WATERSOURC	WHC	Initial_fill_fraction	max_infil_rate	runoff_ISEG	WL_2_CP_Yr	ILR_Flag
1374	3	5	555	1042.959992	999	0.082021	0	0.616896	12	0	FALSE
1375	3	5	555	3018.887414	3	0.164042	0	0.333504	12	0	FALSE
1376	3	5	555	1919.256542	999	0.164042	0	0.333504	12	0	FALSE
1377	3	5	555	49.8990615	999	0.082021	0	0.616896	12	0	FALSE
1378	3	5	555	3768.839514	999	0.1288700328312	0	0.400899431	12	0	FALSE
1379	3	5	555	38841.32255	999	0.164042	0	0.333504	12	0	FALSE
1380	3	5	555	5819.12696	999	0.164042	0	0.333504	12	0	FALSE
1381	1	5	555	14985.91428	999	0.1628917908097	0	0.332696316	12	0	FALSE
1382	3	5	555	5064.624447	999	0.164042	0	0.333504	12	0	FALSE
1383	1	5	555	18411.91107	999	0.1455737587594	0	0.319246401	12	0	FALSE
1384	4	5	555	5775.449554	999	0.1624264381045	0	0.332268627	12	0	FALSE
1385	4	5	555	7299.376174	999	0.164042	0	0.333504	12	0	FALSE
1386	1	5	555	6951.681775	999	0.1394357	0	0.314496	12	0	FALSE
1387	1	5	555	22650.0243	999	0.0928582190148	0	0.896221721	12	0	FALSE
1388	1	5	555	980.3201625	999	0.082021	0	1.1016	12	0	FALSE
1389	1	5	555	6022.68787	999	0.082021	0	1.1016	12	0	FALSE
1390	1	5	555	4718.157055	999	0.1394357	0	0.314496	12	0	FALSE
1391	1	5	555	31563.18694	999	0.0819795162388	0	1.102017772	12	0	FALSE
1392	1	5	555	1229.703494	999	0.06103069339	0	1.413722625	12	0	FALSE
1393	1	5	555	4334.05962	999	0.082021	0	1.1016	12	0	FALSE
1394	1	5	555	1280.816892	999	0.082021	0	1.1016	12	0	FALSE
1395	1	5	555	2078.806112	999	0.082021	0	1.1016	12	0	FALSE
1396	1	5	555	39066.82352	999	0.082021	0	1.1016	12	0	FALSE
1397	1	5	555	25108.67374	999	0.082021	0	1.1016	12	0	FALSE
1398	1	5	555	16036.14235	999	0.1305451017824	0	0.374196792	12	0	FALSE
1399	1	5	555	9178.007098	999	0.0783737836759	0	0.693864876	12	0	FALSE
1400	1	5	555	1789.441437	999	0.082021	0	1.1016	12	0	FALSE
1401	3	5	555	1898.875672	999	0.0492126	0	10.901088	12	0	FALSE
1402	3	5	555	8326.882118	999	0.0492126	0	10.901088	12	0	FALSE
1403	3	5	555	5372.038312	999	0.0492126	0	10.901088	12	0	FALSE
1404	3	5	555	4814.690166	999	0.0492126	0	10.901088	12	0	FALSE
1405	3	5	555	3606.048865	999	0.0492126	0	10.901088	12	0	FALSE
1406	3	5	555	20716.55789	999	0.0492126	0	10.901088	12	0	FALSE
1407	3	5	555	391.6649558	999	0.0492126	0	10.901088	12	0	FALSE
1408	3	5	555	4187.097753	999	0.0492126	0	10.901088	12	0	FALSE
1409	3	5	555	7492.457056	999	0.0492126	0	10.901088	12	0	FALSE
1410	3	5	555	1908.980332	999	0.0492126	0	10.901088	19	0	FALSE
1411	1	5	555	83884.76616	999	0.126005003212	0	0	12	0	FALSE
1412	3	5	555	27869.6238	999	0.1166525775518	0	4.620829486	12	0	FALSE
1413	1	5	555	4789.978907	999	0.144087895851	0	0.318072744	12	0	FALSE
1414	1	5	555	11233.96535	999	0.164042	0	0.364608	12	0	FALSE
1415	1	5	555	1613.991783	999	0.0902231	0	0.379296	12	0	FALSE
1416	1	5	555	2571.362539	999	0.0963753065617	0	0.376656427	12	0	FALSE
1417	1	5	555	3389.53328	999	0.082021	0	1.1016	12	0	FALSE
1418	1	5	555	2946.396109	999	0.164042	0	0.333504	12	0	FALSE
1419	1	5	555	925.8138763	999	0.164042	0	0.333504	12	0	FALSE
1420	1	5	555	5413.547154	999	0.0964336776266	0	0.372174798	12	0	FALSE
1421	1	5	555	10219.74019	999	0.0902473109588	0	0.379289282	12	0	FALSE
1422	1	5	555	3804.110127	999	0.0902231	0	0.379296	12	0	FALSE
1423	1	5	555	16932.33311	999	0.082021	0	1.1016	12	0	FALSE
1424	1	5	555	4979.077657	999	0.0902231	0	0.379296	12	0	FALSE
1425	1	5	555	8094.826686	999	0.082021	0	1.03879472	12	0	FALSE
1426	1	5	555	206.2885631	999	0.082021	0	1.1016	12	0	FALSE
1427	1	5	555	4367.612074	999	0.0850691349401	0	1.064600302	12	0	FALSE
1428	1	5	555	4966.570201	999	0.082021	0	1.1016	12	0	FALSE
1429	1	5	555	7235.857617	999	0.1348187789205	0	0.320147978	12	0	FALSE
1430	1	5	555	1302.173865	999	0.0813757727812	0	1.392150082	12	0	FALSE
1431	1	5	555	7418.479681	999	0.082021	0	1.1016	12	0	FALSE
1432	1	5	555	680.8260526	999	0.1476378	0	0.304128	12	0	FALSE
1433	1	5	555	104.452768	999	0.1409539210132	0	0.304128	12	0	FALSE
1434	1	5	555	27.1789572	999	0.1181729384928	0	0.304128	12	0	FALSE
1435	1	5	555	1554.53291	999	0.1476378	0	0.304128	12	0	FALSE
1436	1	5	555	1896.177339	999	0.1437871806183	0	0.304128	12	0	FALSE
1437	1	5	555	2670.14689	999	0.1176823085559	0	0.304128	12	0	FALSE
1438	1	5	555	3096.574069	999	0.1476378	0	0.304128	12	0	FALSE
1439	1	5	555	4199.404503	999	0.1397002308484	0	0.319484043	12	0	FALSE
1440	1	5	555	7731.905513	999	0.1394546378287	0	0.623573951	12	0	FALSE
1441	1	5	555	4289.714503	999	0.1435670879275	0	0.352466881	12	0	FALSE
1442	1	5	555	1280.640815	999	0.1417437848836	0	0.304128	12	0	FALSE
1443	1	5	555	3974.613693	999	0.0790539600429	0	2.16329528	12	0	FALSE
1444	1	5	555	947.8256666	999	0.1476378	0	0.304128	12	0	FALSE
1445	1	5	555	407.8430243	999	0.082021	0	1.1016	12	0	FALSE
1446	1	5	555	1398.721758	999	0.0861604415695	0	1.09992895	12	0	FALSE
1447	2	5	555	16648.50289	999	0.104263946906	0	0.910296275	12	0	FALSE
1448	2	5	555	9890.719547	999	0.082021	0	1.097993867	12	0	FALSE
1449	2	5	555	8.1101316	999	0.082021	0	1.1016	12	0	FALSE
1450	2	5	555	6866.740937	999	0.0831773345186	0	1.101343409	12	0	FALSE
1451	2	5	555	38.1689593	999	0.082021	0	0.616896	12	0	FALSE
1452	2	5	555	3654.876669	999	0.0878632533038	0	0.602761795	19	0	FALSE
1453	2	5	555	4045.619185	999	0.0902231	0	0.379296	12	0	FALSE
1454	3	5	555	6700.516796	999	0.0573583942239	0	8.913990699	19	0	FALSE
1455	1	5	555	4239.171256	999	0.0529737795823	0	9.972967088	19	0	FALSE
1456	3	5	555	2286.887844	999	0.0902231	0	0.379296	19	0	FALSE
1457	1	5	555	8117.129218	999	0.0492126	0	10.901088	19	0	FALSE
1458	2	5	555	420.4220081	999	0.0685468271607	0	8.8749298	19	0	FALSE
1459	1	5	555	3537.380045	999	0.0691387595943	0	8.899983092	19	0	FALSE
1460	2	5	555	9603.151374	999	0.164042	0	0.333504	19	0	FALSE
1461	1	5	555	759.4480117	999	0.1088383458385	0	6.007396329	19	0	FALSE
1462	1	5	555	2611.352431	999	0.0492126	0	10.901088	19	0	FALSE
1463	1	5	555	8135.656582	999	0.0492126	0	10.901088	19	0	FALSE
1464	1	5	555	8221.755407	999	0.0492126	0	10.901088	19	0	FALSE
1465	1	5	555	4963.829077	999	0.110441307668	0	0.370118834	19	0	FALSE
1466	1	5	555	3583.000968	999	0.082021	0	1.1016	19	0	FALSE
1467	1	5	555	41814.02217	999	0.082021	0	1.1016	19	0	FALSE
1468	1	5	555	1590.96661	999	0.082021	0	1.1016	19	0	FALSE
1469	1	5	555	11070.18023	999	0.0902231	0	0.379296	19	0	FALSE
1470	1	5	555	1641.558511	999	0	0	2.4192	12	0	FALSE
1471	1	5	555	12669.06013	999	0.082021	0	1.1016	19	0	FALSE
1472	3	5	555	12953.42758	999	0.164042	0	0.358455018	19	0	FALSE
1473	1	5	555	11304.65748	999	0.164042	0	0.361495128	19	0	FALSE
1474	1	5	555	4402.42794	999	0.164042	0	0.364608	19	0	FALSE
1475	1	5	555	1.9104095	999	0.164042	0	0.364608	19	0	FALSE
1476	1	5	555	5816.091175	999	0.0889576923152	0	0.388683835	19	0	FALSE
1477	1	5	555	2687.443822	999	0.1044304249297	0	0.367839737	19	0	FALSE
1478	1	5	555	7377.695074	999	0.1612722057841	0	0.364608	19	0	FALSE
1479	1	5	555	3843.437551	999	0.1148294	0	0.364608	19	0	FALSE
1480	3	5	555	3862.235726	999	0.1421920788612	0	0.368696948	12	0	FALSE
1481	3	5	555	14337.38806	999	0.164042	0	0.364608	12	0	FALSE
1482	1	5	555	1890.212015	999	0.0050158441566	0	2.374033898	12	0	FALSE
1483	1	5	555	977.6254828	999	0	0	2.4192	19	0	FALSE
1484	1	5	555	157.2129866	999	0	0	0	12	0	FALSE
1485	1	5	555	658.308291	999	0	0	0	12	0	FALSE
1486	1	5	555	179.4305358	999	0	0	0	12	0	FALSE
1487	1	5	555	480.444429	999	0	0	0	19	0	FALSE
1488	1	5	555	907.774747	999	0	0	0	12	0	FALSE
1489	1	5	555	337.3642055	999	0	0	0	12	0	FALSE
1490	1	5	555	201.9913239	999	0	0	0	12	0	FALSE
1491	1	5	555	3749.322795	999	0.0087025470305	0	0	12	0	FALSE
1492	1	5	555	3452.71112	999	0.0161629286668	0	0	12	0	FALSE
1493	1	5	555	143.8468328	999	0	0	0	12	0	FALSE
1494	1	5	555	1516.899409	999	0	0	0	12	0	FALSE
1495	1	5	555	4626.819955	999	0.0076118629404	0	0	12	0	FALSE
1496	5	5	555	21.0825955	999	0.082021	0	0.616896	12	0	FALSE
1497	1	5	555	145.962672	999	0.082021	0	1.1016	12	0	FALSE
1498	1	5	555	80.4966357	999	0.082021	0	1.1016	12	0	FALSE
1499	1	5	555	1151.595392	999	0.082021	0	1.1016	12	0	FALSE
1500	5	5	555	165.1630916	999	0.1804462	0	0.266976	12	0	FALSE
1501	1	5	555	871.1431398	999	0.1494390959894	0	0.481531815	12	0	FALSE
1502	1	5	555	427.8061507	999	0.0812570203168	0	1.243520735	12	0	FALSE
1503	3	5	555	445.5709786	999	0.050159204361	0	10.74363675	12	0	FALSE
1504	1	5	555	6228.236322	999	0	0	1.1016	12	0	FALSE
1505	1	3	1	149054.8589	1	0.082021	0	0	12	0	FALSE
1506	1	3	1	164221.2722	3	0.164042	0.25	0	12	0	FALSE
1507	1	3	1	1149.179785	1	0.164042	0.25	0.333504	12	0	FALSE
1508	1	3	1	18787.30849	3	0.164042	0.25	0.333504	12	0	FALSE
1509	1	3	1	66385.82437	3	0.164042	0.25	0.333504	12	0	FALSE
1510	1	3	1	53924.65522	1	0.082021	0	1.068268446	3	0	FALSE
1511	1	3	1	36514.4827	1	0.082021	0	0.889014933	12	0	FALSE
1512	1	3	1	41068.07833	1	0.082021	0	1.137587047	12	0	FALSE
1513	1	3	1	34728.28158	1	0.082021	0	1.073893724	12	0	FALSE
1514	1	3	1	538.8571588	5	0.082021	0	0	12	0	FALSE
1515	1	3	1	25690.0899	5	0.164042	0	0	12	0	FALSE
1516	1	3	1	68878.4104	5	0.0902231	0	0	12	0	FALSE
1517	1	3	555	13363.55661	999	0.164042	0	0	12	0	FALSE
1518	1	3	555	4289.790198	999	0.164042	0	0	12	0	FALSE
1519	1	3	555	2.7168861	999	0.082021	0	0	12	0	FALSE
1520	1	3	555	3914.819064	999	0.164042	0	0	12	0	FALSE
1521	1	3	555	1094.403864	999	0.164042	0	0.333504	12	0	FALSE
1522	1	3	1	26586.05598	3	0.164042	0.25	0	12	0	FALSE
1523	1	3	1	2313.445566	1	0.164042	0.25	0.333504	12	0	FALSE
1524	1	3	1	14094.97098	3	0.164042	0.25	0.333504	12	0	FALSE
1525	1	3	1	119497.9546	5	0.082021	0	0	12	0	FALSE
1526	1	3	1	3748.931421	1	0.082021	0.25	1.171584	12	0	FALSE
1527	1	3	1	9155.359482	1	0.082021	0.25	1.151835682	3	0	FALSE
1528	1	3	1	50395.49519	5	0.0902231	0	0	12	0	FALSE
1529	1	3	1	11556.41254	5	0.0902231	0	0.352852254	3	0	FALSE
1530	1	3	2	11981.56508	2	0.082021	0.0039795	1.1016	12	0	FALSE
1531	1	3	2	44646.1917	2	0.082021	0.0039795	1.1016	3	0	FALSE
1532	1	3	2	19986.98522	2	0.082021	0.0039795	1.10125193	3	0	FALSE
1533	1	3	555	103457.6468	5	0.0728872644715	0	3.092373092	3	0	FALSE
1534	1	3	555	13017.7409	5	0.082021	0	0.954469276	12	0	FALSE
1535	1	3	555	718.7877097	5	0.082021	0	1.099922097	3	0	FALSE
1536	1	3	555	26.2935696	5	0.082021	0	0.616896	3	0	FALSE
1537	1	3	555	1952.665895	5	0.082021	0	1.1016	3	0	FALSE
1538	1	3	555	6578.295551	5	0.0804262870225	0	1.650063761	3	0	FALSE
1539	1	3	555	6681.352653	5	0.082021	0	1.1016	12	0	FALSE
1540	1	3	555	24369.60005	5	0.082021	0	0.995636379	3	0	FALSE
1541	1	3	555	2896.606241	5	0.082021	0	0.616896	19	0	FALSE
1542	1	3	1	169778.1258	1	0.1565288714787	0	0	3	0	FALSE
1543	1	3	1	39410.86208	1	0.1640229891726	0	0	3	0	FALSE
1544	8	3	1	232091.6606	1	0.1635793654708	0.151364381	0	19	0	FALSE
1545	8	3	1	81556.79131	1	0.1227494560277	0.10897482	0	3	0	FALSE
1546	1	3	1	25120.28062	1	0.090843870197	0	0	3	0	FALSE
1547	8	3	1	533415.7103	1	0.109428313049	0.091807521	0	3	0	FALSE
1548	8	3	1	49576.34605	2	0.1027453535175	0.250005726	0.828488901	19	0	FALSE
1549	8	3	1	33131.53505	1	0.1560187787787	0.139050919	0.311472609	19	0	FALSE
1550	8	3	2	30879.01282	2	0.1403771895314	0.088836925	0.31104	19	0	FALSE
1551	8	3	2	579.9842965	2	0.153516651074	0.10263	0.31104	12	0	FALSE
1552	1	3	1	12748.87691	5	0.079258005325	0	2.249481626	19	0	FALSE
1553	1	3	2	132705.8692	5	0.1025049876962	0	0	19	0	FALSE
1554	1	3	555	8557.464609	5	0.0894759690706	0	0.416016384	19	0	FALSE
1555	1	3	555	24.0071619	5	0.0820729176526	0	0.391894321	19	0	FALSE
1556	6	3	2	7672.756756	5	0.1394357	0	0.314496	19	0	FALSE
1557	6	3	1	6175.849157	5	0.0659531148074	0	8.719734881	19	0	FALSE
1558	6	3	1	20312.22491	5	0.0748570233928	0	4.174590507	3	0	FALSE
1559	6	3	2	12565.649	2	0.0831719211326	0.003924432	1.080883684	3	0	FALSE
1560	6	3	2	35484.76182	2	0.082021	0.0039795	1.1016	3	2011	FALSE
1561	6	3	2	179.4051102	2	0.082021	0.0039795	1.1016	3	0	FALSE
1562	6	3	1	141820.9688	5	0.0857841685916	0	0	3	0	FALSE
1563	6	3	1	814.7012879	5	0.1434947002939	0	0.370667669	3	0	FALSE
1564	6	3	1	37519.83973	5	0.0722713425358	0	3.958510705	19	0	FALSE
1565	6	3	2	136595.5044	2	0.0819388895971	0.003983488	0	3	0	FALSE
1566	1	3	2	26155.74591	2	0.082021	0.0039795	0.980980907	3	0	FALSE
1567	6	3	2	8800.616955	2	0.0019646391705	0.166138686	0	3	0	FALSE
1568	6	3	2	206520.1955	2	0.0819005242744	0.003985354	1.129001246	3	2015	FALSE
1569	6	3	2	82141.36382	2	0.0541808514713	0.006024316	0	3	0	FALSE
1570	6	3	2	94954.09799	2	0.082021	0.0039795	0.898527017	3	2015	FALSE
1571	6	3	2	2723.475079	2	0.082021	0.0039795	0.616896	3	0	FALSE
1572	7	3	555	82585.27806	1	0.0824202511611	0	0.868179368	3	0	FALSE
1573	5	3	1	51191.12443	2	0.1457171675567	0.250002301	0	3	0	FALSE
1574	7	3	555	190916.086	5	0.0703614974944	0	0	3	0	FALSE
1575	7	3	1	244954.5088	1	0.0812857137232	0.002001594	1.735227825	3	0	FALSE
1576	7	3	1	281413.5209	1	0.0976080944949	0	0.568395407	3	0	FALSE
1577	7	3	1	6544.703614	1	0.082021	0.25	0.616896	3	0	FALSE
1578	7	3	2	110035.6132	1	0.1338954209513	0	0.477341281	3	0	FALSE
1579	7	3	1	137725.0383	1	0.1331330103298	0.038348094	0.88964937	3	0	FALSE
1580	7	3	1	706116.3392	1	0.1426385199844	0.04313565	0	3	0	FALSE
1581	7	3	555	349048.7377	1	0.1049265018813	0	0.684588624	3	0	FALSE
1582	7	3	555	6761.457713	5	0.082021	0	0.616896	3	0	FALSE
1583	7	3	555	7758.899275	5	0.082021	0	0.924928194	3	0	FALSE
1584	7	3	2	32577.71995	1	0.082021	0	1.07642558	3	0	FALSE
1585	7	3	1	270190.5123	1	0.1434051973383	0.053509041	0.557911095	3	0	FALSE
1586	7	3	1	352012.2627	1	0.0959693108138	0	1.165597066	3	0	FALSE
1587	7	3	2	16070.62241	1	0.082021	0	1.1016	3	0	FALSE
1588	7	3	1	278562.7581	1	0.1486054607921	0.051442001	0	3	0	FALSE
1589	7	3	2	293836.1973	2	0.145405137527	0.228003555	0	3	2005	FALSE
1590	8	3	2	435659.2179	2	0.158353371209	0.22979376	0	3	2005	FALSE
1591	7	3	2	68909.64409	1	0.1612089528293	0	0	3	0	FALSE
1592	7	3	2	27335.77407	1	0.09933153205	0	0.553159252	3	0	FALSE
1593	8	3	1	105504.7427	1	0.1062169719029	0.075903634	0	3	0	FALSE
1594	8	3	1	251514.6522	1	0.1110698436133	0.083509119	0	3	0	FALSE
1595	8	3	2	536602.4848	2	0.06619871931	0.249998526	0	3	2006	FALSE
1596	8	3	1	44362.84548	1	0.164042	0.137275	0.333504	3	0	FALSE
1597	8	3	1	114737.4987	1	0.1492018010343	0.126060412	0	3	0	FALSE
1598	8	3	1	384383.3527	1	0.1523156954909	0.128593575	0	3	0	FALSE
1599	8	3	1	42707.63018	1	0.1578613173875	0.132855661	0.346159414	3	0	FALSE
1600	8	3	1	177605.131	1	0.1598628848728	0.134321971	0.344020049	3	0	FALSE
1601	8	3	2	113229.7842	1	0.1449530303931	0	0.398673766	3	0	FALSE
1602	8	3	2	133429.9664	1	0.1622964175951	0	0.333581307	12	0	FALSE
1603	8	3	1	95409.93198	1	0.164042	0.137275	0.333504	3	0	FALSE
1604	8	3	1	204499.8354	1	0.1621167382914	0.135932862	0.339323025	3	0	FALSE
1605	8	3	1	267546.3247	1	0.1639248092154	0.137198014	0.333825754	12	0	FALSE
1606	5	3	555	156452.0987	5	0.0492126	0	10.901088	12	0	FALSE
1607	5	3	555	58265.05521	5	0.0523700992808	0	10.84219574	3	0	FALSE
1608	5	3	1	15635.86481	5	0.082021	0	1.047675339	3	0	FALSE
1609	5	3	1	486755.0992	5	0.0492126	0	10.901088	3	0	FALSE
1610	7	3	2	20813.91997	1	0.1554184391926	0	0	3	0	FALSE
1611	8	3	1	35301.85555	1	0.081909056919	0.030686882	0	3	0	FALSE
1612	5	3	1	65438.24085	1	0.082021	0	1.05946813	3	0	FALSE
1613	8	3	1	68753.63168	1	0.0848419384105	0.032040534	0	3	0	FALSE
1614	8	3	1	66509.9985	1	0.1199991196536	0.095898631	4.038615558	3	0	FALSE
1615	4	3	1	460851.5408	3	0.1394357	0.25	0.314496	3	0	FALSE
1616	4	3	1	343386.0909	3	0.1551984236015	0.250002759	0.32663193	3	0	FALSE
1617	4	3	1	935056.0212	1	0.1483236095692	0	1.767357031	3	0	FALSE
1618	4	3	1	388983.4896	1	0.0805905857482	0	0	3	0	FALSE
1619	4	3	1	557724.8788	1	0.1539969201182	0	0	3	0	FALSE
1620	4	3	1	204370.721	2	0.1562733678616	0.250001989	0	3	0	FALSE
1621	5	3	1	180712.5799	5	0.1190037201795	0	0.578674345	3	0	FALSE
1622	5	3	1	85984.43111	5	0.1486779255254	0	0.430893833	3	0	FALSE
1623	4	3	555	1137381.481	5	0.0497048219646	0	10.7813234	3	0	FALSE
1624	5	3	555	1256501.719	5	0.0553246974725	0	10.30559554	3	0	FALSE
1625	5	3	1	26458.10699	1	0.0492126	0	10.901088	3	0	FALSE
1626	4	3	1	1399563.967	1	0.1573197122193	0	0.332613864	3	0	FALSE
1627	5	3	1	4704964.575	1	0.1585139232155	0	0.351162372	3	0	FALSE
1628	5	3	2	733109.984	1	0.164042	0	0.333504	3	0	FALSE
1629	5	3	1	528062.0271	3	0.1583411476194	0.25000062	0	3	0	FALSE
1630	4	3	555	180055.6144	5	0.0584435066274	0	8.10095186	12	0	FALSE
1631	4	3	555	268116.3822	5	0.0495503304898	0	10.79669607	3	0	FALSE
1632	5	3	555	121135.9907	5	0.0501601328387	0	10.60715243	12	0	FALSE
1633	5	3	2	236520.235	2	0.141105975644	0.227321079	0.490148913	3	2005	FALSE
1634	5	3	2	593886.3795	4	0.1624028964371	0	0.334533025	12	0	FALSE
1635	5	3	555	26852.50241	5	0.1527225869081	0	0.371259024	3	0	FALSE
1636	5	3	555	27351.45698	5	0.088201989371	0	0	12	0	FALSE
1637	5	3	555	5141.952875	5	0.0821892751038	0	0.607743656	12	0	FALSE
1638	5	3	555	3209.338046	5	0.082021	0	0.616896	3	0	FALSE
1639	5	3	555	55554.18628	5	0.082021	0	0.616896	12	0	FALSE
1640	5	3	555	8244.330794	5	0.082021	0	1.1016	3	0	FALSE
1641	5	3	555	4863.538422	5	0.082021	0	1.027672032	12	0	FALSE
1642	5	3	1	293838.4329	5	0.1123722903413	0	5.033960393	3	0	FALSE
1643	5	3	1	549700.9219	5	0.0575775141456	0	8.929998873	12	0	FALSE
1644	5	3	1	11964.04135	5	0.082021	0	1.1016	12	0	FALSE
1645	5	3	1	17798.34311	5	0.0702668288562	0	4.75726743	12	0	FALSE
1646	5	3	555	1041227.613	5	0.0513693208695	0	0	12	0	FALSE
1647	5	3	555	44149.88566	5	0.0612102775493	0	7.262431645	12	0	FALSE
1648	5	3	1	288331.2301	1	0.1384310493773	0	0.66519094	12	0	FALSE
1649	5	3	555	34641.49981	5	0.082021	0	0.987641835	12	0	FALSE
1650	5	3	555	1384.601153	5	0.082021	0	1.1016	3	0	FALSE
1651	5	3	555	3319.586661	5	0.082021	0	0.814197721	3	0	FALSE
1652	5	3	1	238552.5978	2	0.082021	0.25	1.1016	3	0	FALSE
1653	5	3	555	5493.427246	5	0.082021	0	1.029035205	3	0	FALSE
1654	5	3	555	2237.572152	5	0.082021	0	1.005141154	3	0	FALSE
1655	5	3	1	30734.93946	2	0.082021	0.25	1.1016	12	0	FALSE
1656	5	3	1	264136.7275	1	0.1505050154789	0	0.455775078	12	0	FALSE
1657	5	3	2	125479.4144	2	0.154423268557	0.103496074	0	12	0	FALSE
1658	5	3	555	154342.7093	5	0.1026330897344	0	0	12	0	FALSE
1659	5	3	555	108748.2805	5	0.1022019184608	0	0.563066844	12	0	FALSE
1660	5	3	1	262920.0301	2	0.1575397179678	0.249996853	0.355267062	12	0	FALSE
1661	8	3	1	90327.76593	2	0.1564122441784	0.250002882	0.312636736	12	0	FALSE
1662	8	3	1	14495.73536	1	0.164042	0.137275	0.333504	12	0	FALSE
1663	8	3	1	44465.9559	1	0.164042	0.137275	0.333504	12	0	FALSE
1664	8	3	1	34364.39717	1	0.1317661713753	0.109659667	3.34172859	3	0	FALSE
1665	1	3	1	4471.293308	1	0.1241675351413	0.250008168	0.467992473	12	0	FALSE
1666	8	3	1	2070.30675	1	0.137061043592	0.24999279	0.368534526	3	0	FALSE
1667	1	3	1	8425.07229	1	0.0969976236748	0.250001059	0.570119891	3	0	FALSE
1668	1	3	1	96954.80208	1	0.1575915806663	0	0.354663595	3	0	FALSE
1669	6	3	2	27889.21702	5	0.1611426445923	0	0.346611948	3	0	FALSE
1670	6	3	2	13766.91514	5	0.1310034252879	0	0.241717474	3	0	FALSE
1671	1	3	2	40751.44886	2	0.0781210359644	0.004178165	1.111227869	3	0	FALSE
1672	1	3	2	13231.35487	2	0.084897445302	0.003844669	1.09824862	3	0	FALSE
1673	1	3	2	61646.98641	1	0.082021	0	1.1016	3	0	FALSE
1674	1	3	2	73624.35138	2	0.1687530040878	0.111852781	0	3	0	TRUE
1675	5	3	2	71122.78693	2	0.082021	0.2408025	1.1016	3	2005	FALSE
1676	6	3	2	31068.31469	5	0.1394357	0	0.314496	3	0	FALSE
1677	6	3	2	39578.01238	2	0.1275120595266	0.072576896	0.430952482	3	0	FALSE
1678	6	3	999	24558.71934	2	0.1640117293297	0.112060679	0.364522676	3	0	FALSE
1679	6	3	999	8844.270754	2	0.164042	0.11208625	0.364608	3	0	FALSE
1680	6	3	2	19302.92741	2	0.0984252	0.020144167	0.158976	3	0	FALSE
1681	1	3	2	219946.489	1	0.1802159449073	0	0.26722721	3	0	FALSE
1682	1	3	1	421650.478	3	0.131249312763	0.250001317	0	3	2008	TRUE
1683	1	3	1	167792.9454	2	0.1455199570845	0.250002922	0.307338164	3	0	FALSE
1684	1	3	1	459517.2265	2	0.1476515623036	0.250004473	0	3	0	FALSE
1685	1	3	1	258876.4546	2	0.1506128632514	0.250003816	0.323081909	3	0	FALSE
1686	1	3	2	284658.3476	3	0.1432369894917	0.227661159	0.317486072	3	2005	FALSE
1687	4	3	2	617388.9505	3	0.1394357	0.227058824	0.314496	3	2005	FALSE
1688	1	3	2	207070.2551	3	0.1394357	0.227058824	0.314496	3	2005	FALSE
1689	1	3	1	215079.1841	1	0.150557700848	0	0	3	0	FALSE
1690	1	3	2	154239.5085	2	0.1639846369732	0.2304931	0.333465119	3	2006	TRUE
1691	1	3	1	9173.340931	2	0.1349638822716	0.250003099	0.314496	3	0	FALSE
1692	1	3	1	82213.0989	1	0.1015703124694	0	0.838387555	3	0	FALSE
1693	1	3	1	109503.7875	1	0.1394357	0	0.314496	3	0	FALSE
1694	1	3	1	68749.99886	1	0.1394357	0	0.314496	3	0	FALSE
1695	1	3	2	2261.317983	2	0.1581077658862	0.229761648	0.328875114	3	2006	FALSE
1696	1	3	2	299978.6372	3	0.1367685526049	0.084584114	0	3	2008	TRUE
1697	1	3	1	258385.2158	3	0.1013052419229	0.249997274	0.839909027	3	2013	TRUE
1698	1	3	1	223.6778002	2	0.082021	0.25	1.1016	3	0	FALSE
1699	1	3	2	570634.5867	2	0.1378835977522	0.085922608	0	3	2008	TRUE
1700	1	3	1	110.1018074	2	0.082021	0.25	1.1016	3	0	FALSE
1701	1	3	1	292012.8207	2	0.1392954974037	0.250001376	0	3	0	FALSE
1702	5	3	1	14873.91925	4	0.1632630605066	0	0.332827889	3	0	FALSE
1703	1	3	1	301108.2434	1	0.1541354732722	0	0.325771657	3	0	FALSE
1704	1	3	1	133016.3386	3	0.1394357	0.25	0.314496	3	0	FALSE
1705	4	3	1	658436.655	1	0.1395351192945	0	0.314576691	3	0	FALSE
1706	5	3	1	1948564.46	1	0.150210404249	0	0.322821646	3	0	FALSE
1707	1	3	1	921664.9147	1	0.1533907430975	0	0	3	0	FALSE
1708	5	3	2	566903.948	4	0.1535306446768	0	0.326630852	3	0	FALSE
1709	5	3	1	501541.8662	4	0.1638291161349	0	0.3333338	3	0	FALSE
1710	1	3	1	262534.387	4	0.1582431251425	0	0.328951386	3	0	FALSE
1711	5	3	1	586068.4469	4	0.1605599083531	0	0.333616264	3	0	FALSE
1712	1	3	2	88529.92251	2	0.1394357	0.087748529	0.314496	3	0	FALSE
1713	5	3	1	10127.18947	2	0.164042	0.25	0.333504	3	0	FALSE
1714	1	3	1	61682.7377	2	0.1624000248818	0.250002394	0.332141794	3	0	FALSE
1715	1	3	555	15841.80496	999	0.1804462	0	0.266976	3	0	FALSE
1716	1	3	2	26389.84799	2	0.1804462	0.124625	0.266976	3	0	FALSE
1717	1	3	2	16203.42184	2	0.1394357	0.087748529	0.314496	3	0	FALSE
